"Phylum","Class","Geographic_region","Sector","Environment","Cost","Country","Type_of_cost","Group"
"Tracheophyta","Magnoliopsida","North America","Authorities-Stakeholders","Terrestrial",22851031.14,"United States","Management","Plants"
"Arthropoda","Insecta","North America","Authorities-Stakeholders","Terrestrial",3384511.73,"United States","Management","Arthropods"
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",5022414.3,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",80358628.85,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",48968539.46,"South Africa","Management",NA
"Tracheophyta","Pinopsida","Africa","Authorities-Stakeholders","Terrestrial",1872356.05,"South Africa","Management","Plants"
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",1470562.91,"South Africa","Management","Plants"
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",375676.59,"South Africa","Management","Plants"
"Mollusca","Gastropoda","Asia","Agriculture","Aquatic",68569072.8,"Philippines","Mixed","Invertebrates"
"Mixed","Mixed","North America","Authorities-Stakeholders","Aquatic",1124245.48,"United States","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",3727242.23,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",11943822.72,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",34650701.64,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",35904508.11,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",33317515.91,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",45273741.64,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",54783129.18,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",57329467.07,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",57277650.05,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",57346004.42,"South Africa","Management",NA
"Mixed","Mixed","Africa","Authorities-Stakeholders","Terrestrial",55493270.39,"South Africa","Management",NA
"Chordata","Aves","Europe","Authorities-Stakeholders","Semi-aquatic",861914.67,"United Kingdom","Management","Vertebrates"
"Tracheophyta","Liliopsida","Asia","Mixed","Aquatic",1371747485.98,"China","Damage","Plants"
"Tracheophyta","Magnoliopsida","Europe","Mixed","Terrestrial",18518591.06,"Germany","Mixed","Plants"
"Tracheophyta","Magnoliopsida","Europe","Authorities-Stakeholders","Terrestrial",240055810.05,"United Kingdom","Management","Plants"
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",13511702.14,"South Africa","Management","Plants"
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Mixed",618999615.19,"New Zealand","Management",NA
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Mixed",19343737.97,"New Zealand","Management",NA
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Aquatic",742799.54,"New Zealand","Management",NA
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Terrestrial",2220661.12,"New Zealand","Management",NA
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Mixed",2328986.05,"New Zealand","Management",NA
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Mixed",5300184.21,"New Zealand","Management",NA
"Arthropoda","Insecta","Oceania","Authorities-Stakeholders","Terrestrial",3094998.08,"New Zealand","Management","Arthropods"
"Chordata","Mammalia","Europe","Mixed","Mixed",360768.96,"Italy","Damage","Vertebrates"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Aquatic",108226.48,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Aquatic",222990.49,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Aquatic",185477.47,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Aquatic",45112.68,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Aquatic",433455.28,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Aquatic",26305.81,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Aquatic",346526.16,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Aquatic",49278.76,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",269165.29,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",1074115.74,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",216333.92,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",290801.43,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",651684.54,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",748529.84,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",786848.61,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",823858.03,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",732149.37,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",790923.12,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",451502.18,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",297741.84,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",397260.76,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",937569.08,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",253984.28,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",266995.27,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",13404.7,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",28585.71,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",59240.72,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",44078.03,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",453370.05,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",829067.92,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",244251.23,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",102485.53,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",471270.45,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",5951.54,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",5951.54,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",292971.45,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",535363.97,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",206399.43,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",82405.95,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",4294.27,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",495332.99,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",6821.38,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",39371.73,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",275272.49,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",500487.94,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",67820.09,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",96140.27,"Australia","Management","Plants"
"Tracheophyta","Polypodiopsida","Oceania","Authorities-Stakeholders","Aquatic",10373.99,"Australia","Management","Plants"
"Tracheophyta","Polypodiopsida","Oceania","Authorities-Stakeholders","Aquatic",18037.75,"Australia","Management","Plants"
"Tracheophyta","Polypodiopsida","Oceania","Authorities-Stakeholders","Aquatic",192326.32,"Australia","Management","Plants"
"Tracheophyta","Polypodiopsida","Oceania","Authorities-Stakeholders","Aquatic",305845.09,"Australia","Management","Plants"
"Tracheophyta","Polypodiopsida","Oceania","Authorities-Stakeholders","Aquatic",352761.55,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",86279.03,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",128122.94,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",125293.66,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",64093.51,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",258617.33,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",38978.01,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",21187.48,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",29721.08,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Mixed",125348.6,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Mixed",37265.8,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Mixed",175433.1,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Mixed",54708.39,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Mixed",285573.23,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",2343.99,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",2618.68,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",314012.44,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",976272.41,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",177758.78,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",322298.81,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",85042.94,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",79301.99,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",69678.81,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",77186.9,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",212259.41,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",885470.21,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",249735.8,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",581831.77,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",71876.3,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",266445.9,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",255266.16,"Australia","Management","Plants"
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Mixed",3204675.72,"Australia","Management",NA
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",76301.8,"Australia","Management","Plants"
"Tracheophyta","Liliopsida","Oceania","Authorities-Stakeholders","Terrestrial",457810.82,"Australia","Management","Plants"
"Tracheophyta","Magnoliopsida","Oceania","Authorities-Stakeholders","Terrestrial",640935.14,"Australia","Management","Plants"
"Mixed","Mixed","Oceania","Authorities-Stakeholders","Terrestrial",4166384.06,"New Zealand","Management",NA
"Tracheophyta","Polypodiopsida","Africa","Authorities-Stakeholders","Aquatic",70601.08,"South Africa","Management","Plants"
"Tracheophyta","Magnoliopsida","Africa","Authorities-Stakeholders","Terrestrial",415300.5,"South Africa","Management","Plants"
"Tracheophyta","Magnoliopsida","Africa","Environment","Terrestrial",2142807052.3,"South Africa","Damage","Plants"
"Tracheophyta","Magnoliopsida","Africa","Environment","Terrestrial",1503724.25,"South Africa","Damage","Plants"
